ID_Venda,Data,Produto,Quantidade,Preco,Regiao
541,2023-08-06,Produto B,13,89.3,Centro-Oeste
542,2022-10-07,Produto E,1,368.95,Norte
543,2023-08-10,Produto E,16,81.22,Sudeste
544,2022-03-11,Produto E,13,67.4,Nordeste
545,2022-01-10,Produto C,16,275.87,Norte
546,2023-12-10,Produto E,17,445.17,Norte
547,2022-03-13,Produto B,10,58.05,Centro-Oeste
548,2023-06-26,Produto D,17,492.86,Sudeste
549,2022-05-06,Produto B,10,462.77,Sudeste
550,2022-12-05,Produto D,7,242.49,Sul
551,2023-10-13,Produto B,3,342.44,Norte
552,2023-06-17,Produto A,10,168.59,Sul
553,2023-10-04,Produto D,12,119.99,Sudeste
554,2022-08-30,Produto D,9,388.1,Sul
555,2022-08-09,Produto A,10,147.89,Nordeste
556,2023-04-25,Produto B,5,379.39,Norte
557,2023-02-11,Produto A,16,152.34,Norte
558,2022-05-28,Produto B,8,263.61,Sudeste
559,2023-04-15,Produto C,2,78.18,Nordeste
560,2023-06-25,Produto C,9,341.22,Nordeste
561,2022-02-01,Produto C,1,391.3,Sul
562,2023-02-12,Produto B,11,264.6,Centro-Oeste
563,2022-05-19,Produto B,9,407.93,Centro-Oeste
564,2023-07-10,Produto E,10,176.14,Sudeste
565,2022-08-12,Produto A,10,173.97,Sudeste
566,2023-11-09,Produto B,16,301.6,Sudeste
567,2023-11-04,Produto A,10,244.74,Sul
568,2023-12-27,Produto C,12,69.55,Norte
569,2022-01-19,Produto C,19,368.01,Centro-Oeste
570,2023-03-28,Produto C,6,44.06,Sudeste
571,2022-10-31,Produto E,9,361.25,Centro-Oeste
572,2023-09-07,Produto B,18,77.71,Sul
573,2023-07-15,Produto D,2,138.0,Centro-Oeste
574,2022-05-01,Produto A,20,24.07,Nordeste
575,2023-04-11,Produto E,10,127.57,Sul
576,2022-05-28,Produto D,2,210.59,Sul
577,2022-03-09,Produto B,3,70.88,Nordeste
578,2023-02-12,Produto C,2,322.28,Centro-Oeste
579,2022-10-28,Produto E,12,113.84,Sul
580,2022-11-18,Produto C,2,79.62,Sul
581,2022-06-26,Produto C,15,88.26,Sudeste
582,2022-06-17,Produto B,1,202.93,Sul
583,2022-08-03,Produto D,1,190.81,Norte
584,2023-08-09,Produto E,7,104.64,Norte
585,2022-02-23,Produto B,7,498.42,Norte
586,2023-10-19,Produto E,15,467.22,Sudeste
587,2023-06-17,Produto E,7,50.65,Sul
588,2022-11-25,Produto B,1,241.06,Nordeste
589,2022-11-17,Produto D,11,304.14,Sul
590,2022-02-10,Produto D,6,246.35,Centro-Oeste
591,2023-09-25,Produto A,20,31.2,Sul
592,2023-05-24,Produto B,12,275.93,Sudeste
593,2022-09-03,Produto E,17,379.99,Norte
594,2023-01-23,Produto D,6,382.33,Sudeste
595,2022-03-19,Produto C,4,180.43,Centro-Oeste
596,2022-09-06,Produto E,1,391.58,Sudeste
597,2023-04-13,Produto A,11,240.6,Sul
598,2022-01-26,Produto A,12,258.57,Sul
599,2022-12-03,Produto A,14,208.09,Norte
600,2023-02-12,Produto C,3,209.8,Sudeste
601,2022-01-09,Produto B,14,364.25,Sudeste
602,2022-04-28,Produto D,16,244.2,Norte
603,2022-04-25,Produto B,17,298.98,Centro-Oeste
604,2023-12-21,Produto D,19,42.16,Sul
605,2022-08-29,Produto D,2,18.47,Centro-Oeste
606,2023-06-17,Produto C,4,128.05,Sul
607,2022-03-20,Produto A,15,457.57,Norte
608,2023-06-09,Produto B,5,150.88,Sul
609,2022-03-22,Produto E,19,105.99,Nordeste
610,2023-02-21,Produto A,11,239.18,Norte
611,2022-10-03,Produto B,12,467.46,Sul
612,2022-04-22,Produto C,17,404.26,Nordeste
613,2022-01-06,Produto E,10,54.91,Sul
614,2023-10-03,Produto C,4,31.96,Norte
615,2022-06-22,Produto C,6,101.17,Norte
616,2022-01-11,Produto D,13,377.81,Sul
617,2022-02-14,Produto C,17,221.11,Sul
618,2022-03-30,Produto C,11,282.88,Sul
619,2022-11-18,Produto A,11,294.74,Centro-Oeste
620,2022-05-05,Produto B,1,145.98,Sul
621,2023-02-27,Produto A,3,205.82,Nordeste
622,2022-05-15,Produto E,1,282.03,Norte
623,2022-01-27,Produto A,16,112.39,Nordeste
624,2023-11-09,Produto A,10,88.58,Sudeste
625,2023-02-20,Produto E,14,471.43,Norte
626,2023-11-15,Produto C,9,355.94,Sudeste
627,2022-10-31,Produto C,17,313.96,Nordeste
628,2022-01-22,Produto C,3,384.53,Sudeste
629,2022-08-03,Produto A,17,389.76,Norte
630,2023-04-21,Produto E,3,443.17,Norte
631,2022-04-06,Produto A,13,32.8,Sul
632,2022-05-29,Produto E,5,253.79,Sudeste
633,2023-05-13,Produto A,16,206.87,Centro-Oeste
634,2023-09-12,Produto D,14,377.7,Sul
635,2023-03-06,Produto A,8,451.43,Sul
636,2022-01-02,Produto C,19,62.42,Centro-Oeste
637,2023-12-30,Produto C,5,221.22,Sul
638,2022-10-16,Produto A,18,67.66,Sudeste
639,2023-10-05,Produto E,18,48.53,Norte
640,2023-11-18,Produto B,5,73.8,Centro-Oeste
641,2023-06-25,Produto C,1,180.03,Sudeste
642,2022-02-20,Produto B,18,444.15,Norte
643,2022-12-15,Produto B,15,95.92,Sudeste
644,2022-07-20,Produto B,3,190.01,Sul
645,2023-04-11,Produto E,2,35.27,Nordeste
646,2023-03-03,Produto D,2,93.4,Norte
647,2023-12-28,Produto C,10,437.28,Nordeste
648,2022-01-24,Produto D,11,215.59,Sudeste
649,2023-12-07,Produto E,17,36.25,Centro-Oeste
650,2023-08-21,Produto D,8,300.65,Sul
651,2023-08-05,Produto B,19,465.64,Sudeste
652,2022-07-20,Produto D,12,341.96,Centro-Oeste
653,2022-01-11,Produto A,20,272.2,Centro-Oeste
654,2022-02-20,Produto B,16,442.2,Centro-Oeste
655,2023-04-07,Produto B,14,367.01,Nordeste
656,2022-10-14,Produto D,16,434.96,Centro-Oeste
657,2022-11-20,Produto C,4,171.13,Centro-Oeste
658,2022-11-08,Produto C,4,479.86,Nordeste
659,2023-11-17,Produto C,5,203.83,Sul
660,2022-03-05,Produto B,7,416.75,Centro-Oeste
661,2022-10-17,Produto C,16,147.68,Centro-Oeste
662,2022-04-19,Produto D,15,206.43,Nordeste
663,2023-02-20,Produto A,5,226.68,Norte
664,2023-01-30,Produto C,13,234.62,Sul
665,2023-12-26,Produto D,18,402.85,Norte
666,2022-01-07,Produto B,13,262.74,Centro-Oeste
667,2022-10-01,Produto E,9,471.75,Nordeste
668,2022-06-24,Produto A,19,344.9,Sudeste
669,2022-01-20,Produto E,5,345.84,Sudeste
670,2022-03-05,Produto B,6,197.66,Centro-Oeste
671,2022-01-30,Produto A,18,86.3,Sul
672,2023-06-25,Produto E,7,435.81,Sudeste
673,2023-03-17,Produto C,9,107.99,Centro-Oeste
674,2023-02-03,Produto D,2,325.22,Sul
675,2023-11-19,Produto C,19,124.19,Sul
676,2022-04-10,Produto C,20,299.57,Nordeste
677,2023-02-22,Produto A,15,392.15,Sul
678,2022-12-04,Produto B,1,460.76,Nordeste
679,2023-10-18,Produto D,10,296.58,Norte
680,2023-05-17,Produto B,10,259.55,Sul
681,2022-10-09,Produto C,11,444.63,Norte
682,2023-09-16,Produto C,13,483.75,Norte
683,2023-01-11,Produto A,18,87.55,Sul
684,2022-10-10,Produto D,6,413.01,Sul
685,2023-04-18,Produto A,14,166.86,Nordeste
686,2023-07-23,Produto E,17,191.3,Sul
687,2022-08-30,Produto D,9,245.07,Nordeste
688,2022-02-02,Produto D,9,131.24,Sul
689,2023-03-11,Produto E,11,20.1,Norte
690,2022-02-10,Produto A,1,326.38,Norte
691,2022-07-22,Produto C,2,374.35,Norte
692,2023-10-25,Produto D,9,243.66,Sul
693,2023-11-28,Produto C,7,29.05,Nordeste
694,2023-04-19,Produto B,8,40.78,Sul
695,2022-01-11,Produto D,19,425.59,Sul
696,2023-10-31,Produto A,8,174.92,Centro-Oeste
697,2022-07-08,Produto D,4,181.3,Norte
698,2022-02-18,Produto B,14,338.42,Sudeste
699,2022-02-05,Produto E,16,442.0,Norte
700,2023-09-22,Produto E,11,136.8,Sudeste
701,2022-01-13,Produto B,5,79.68,Nordeste
702,2022-06-08,Produto B,7,402.23,Norte
703,2022-04-26,Produto B,16,127.62,Nordeste
704,2023-02-14,Produto A,18,227.37,Norte
705,2022-12-04,Produto A,12,73.39,Sul
706,2023-07-05,Produto A,8,385.37,Nordeste
707,2023-06-18,Produto C,1,96.43,Norte
708,2023-01-28,Produto C,16,220.17,Nordeste
709,2022-05-21,Produto B,7,371.66,Norte
710,2023-06-24,Produto B,3,31.22,Norte
711,2022-12-15,Produto E,14,356.56,Sul
712,2022-04-18,Produto A,19,23.92,Centro-Oeste
713,2022-06-23,Produto D,11,193.14,Sudeste
714,2022-09-08,Produto C,10,430.27,Norte
715,2023-07-28,Produto B,2,181.49,Sudeste
716,2022-02-27,Produto D,20,424.12,Norte
717,2022-12-18,Produto D,8,123.36,Centro-Oeste
718,2023-09-26,Produto C,8,450.68,Sudeste
719,2022-01-18,Produto D,2,141.45,Centro-Oeste
720,2022-09-21,Produto E,11,181.79,Centro-Oeste
721,2022-04-24,Produto A,13,129.7,Nordeste
722,2023-12-05,Produto B,14,177.37,Nordeste
723,2023-12-04,Produto D,9,109.26,Centro-Oeste
724,2023-09-08,Produto B,4,187.12,Centro-Oeste
725,2022-11-08,Produto E,14,399.81,Sudeste
726,2022-05-21,Produto A,20,309.22,Sudeste
727,2023-01-17,Produto C,19,116.26,Centro-Oeste
728,2022-04-07,Produto A,13,420.52,Sudeste
729,2022-02-11,Produto D,19,217.46,Nordeste
730,2023-07-06,Produto B,20,444.85,Norte
731,2022-12-22,Produto C,5,417.96,Centro-Oeste
732,2023-06-15,Produto D,7,373.13,Sul
733,2022-06-15,Produto D,20,138.19,Nordeste
734,2022-12-09,Produto E,12,278.64,Nordeste
735,2022-06-03,Produto C,17,118.47,Sul
736,2022-09-24,Produto D,10,333.38,Sudeste
737,2022-04-13,Produto B,4,148.57,Norte
738,2023-10-26,Produto B,8,185.43,Sudeste
739,2023-01-09,Produto D,2,103.39,Sul
740,2022-12-26,Produto B,8,217.9,Sul
741,2023-10-05,Produto C,4,170.79,Sudeste
742,2022-08-09,Produto C,1,96.78,Norte
743,2022-01-28,Produto A,20,84.44,Norte
744,2022-07-15,Produto B,17,413.43,Nordeste
745,2022-11-04,Produto A,4,479.0,Norte
746,2022-09-15,Produto B,5,381.94,Sul
747,2022-06-25,Produto D,3,319.48,Sul
748,2023-08-25,Produto D,12,171.98,Sul
749,2022-11-17,Produto E,17,279.43,Centro-Oeste
750,2023-11-12,Produto D,11,459.28,Nordeste
751,2022-04-23,Produto D,8,115.72,Sudeste
752,2023-12-26,Produto B,15,189.47,Norte
753,2022-07-30,Produto E,2,276.26,Nordeste
754,2023-08-29,Produto D,3,464.92,Centro-Oeste
755,2023-11-09,Produto A,8,380.25,Norte
756,2023-08-05,Produto A,8,305.17,Nordeste
757,2022-06-26,Produto B,1,75.02,Sudeste
758,2022-01-03,Produto A,19,233.91,Nordeste
759,2022-03-22,Produto B,13,154.2,Nordeste
760,2023-04-28,Produto C,19,59.2,Sul
761,2022-07-09,Produto D,19,157.73,Norte
762,2022-06-21,Produto B,19,262.57,Norte
763,2023-02-16,Produto A,4,99.12,Sul
764,2022-11-05,Produto B,18,471.91,Sul
765,2023-04-14,Produto A,11,492.77,Sul
766,2023-08-30,Produto C,14,362.85,Centro-Oeste
767,2022-03-12,Produto B,9,294.23,Norte
768,2022-05-26,Produto B,2,60.06,Centro-Oeste
769,2022-04-28,Produto B,19,379.42,Sudeste
770,2022-06-24,Produto C,13,482.14,Centro-Oeste
771,2022-03-02,Produto D,7,353.68,Sudeste
772,2023-07-19,Produto B,7,123.15,Nordeste
773,2022-10-19,Produto A,16,283.15,Sudeste
774,2022-05-11,Produto A,20,36.22,Nordeste
775,2023-04-18,Produto C,4,495.39,Sudeste
776,2022-10-27,Produto D,1,204.69,Sudeste
777,2022-05-29,Produto E,16,117.01,Sudeste
778,2023-10-07,Produto D,5,498.46,Sul
779,2022-11-02,Produto B,8,292.26,Nordeste
780,2022-05-18,Produto B,6,485.17,Centro-Oeste
781,2023-04-15,Produto C,12,225.39,Sudeste
782,2023-12-16,Produto C,10,333.53,Norte
783,2023-08-23,Produto A,11,362.98,Nordeste
784,2022-11-30,Produto D,19,351.16,Sul
785,2022-01-29,Produto D,15,414.5,Centro-Oeste
786,2022-02-16,Produto C,12,371.0,Centro-Oeste
787,2023-12-17,Produto E,14,297.47,Sudeste
788,2023-03-14,Produto B,5,248.49,Centro-Oeste
789,2022-03-26,Produto D,5,81.61,Centro-Oeste
790,2022-11-29,Produto C,2,215.23,Sul
791,2023-05-21,Produto E,16,220.53,Centro-Oeste
792,2022-06-21,Produto B,16,207.92,Norte
793,2023-05-26,Produto E,19,278.06,Sul
794,2022-04-21,Produto A,16,263.53,Norte
795,2023-03-09,Produto B,20,239.54,Norte
796,2022-10-18,Produto D,11,357.5,Nordeste
797,2023-10-21,Produto B,15,32.16,Norte
798,2022-04-27,Produto E,6,50.12,Sudeste
799,2023-09-16,Produto A,2,409.79,Nordeste
800,2023-04-16,Produto E,7,243.79,Sudeste
801,2022-09-06,Produto A,18,238.63,Sul
802,2022-02-11,Produto D,12,425.01,Norte
803,2022-06-12,Produto C,6,63.58,Sudeste
804,2023-08-05,Produto A,6,273.59,Norte
805,2023-09-06,Produto D,18,264.04,Sul
806,2022-12-13,Produto A,2,49.55,Norte
807,2022-06-10,Produto A,20,427.52,Centro-Oeste
808,2023-02-01,Produto E,19,435.18,Norte
809,2023-12-02,Produto A,5,186.62,Nordeste
810,2022-07-07,Produto E,19,284.07,Sudeste
811,2022-02-14,Produto A,16,91.92,Nordeste
812,2023-06-11,Produto D,4,119.47,Sudeste
813,2023-08-14,Produto B,20,337.54,Centro-Oeste
814,2023-05-09,Produto E,10,363.63,Sudeste
815,2023-01-05,Produto E,7,290.04,Centro-Oeste
816,2022-07-26,Produto D,7,93.03,Centro-Oeste
817,2022-09-08,Produto E,3,116.34,Centro-Oeste
818,2022-04-01,Produto A,16,479.72,Sudeste
819,2023-02-16,Produto E,20,361.51,Sul
820,2023-06-24,Produto E,5,310.5,Sul
821,2023-10-21,Produto C,18,415.65,Nordeste
822,2023-10-03,Produto E,1,353.74,Norte
823,2023-02-21,Produto E,1,326.74,Sudeste
824,2022-04-20,Produto B,1,209.21,Norte
825,2022-10-11,Produto D,10,117.96,Centro-Oeste
826,2023-03-13,Produto E,4,119.88,Sul
827,2023-01-08,Produto A,16,458.87,Sudeste
828,2023-08-21,Produto E,17,488.19,Nordeste
829,2022-09-09,Produto C,11,99.88,Sul
830,2022-08-27,Produto B,13,373.07,Sul
831,2023-10-12,Produto D,12,175.2,Nordeste
832,2023-03-30,Produto B,13,357.6,Centro-Oeste
833,2022-08-04,Produto C,18,319.33,Sul
834,2023-09-05,Produto E,18,257.08,Sudeste
835,2022-03-22,Produto D,4,68.42,Norte
836,2022-11-18,Produto E,8,170.8,Nordeste
837,2023-08-27,Produto B,3,328.84,Nordeste
838,2022-01-16,Produto E,8,113.71,Norte
839,2022-12-19,Produto C,4,11.9,Sul
840,2023-07-26,Produto E,10,417.58,Sudeste
841,2023-08-25,Produto D,15,403.18,Norte
842,2023-05-17,Produto E,17,440.76,Sul
843,2023-05-20,Produto D,18,258.99,Centro-Oeste
844,2023-09-06,Produto C,8,126.74,Sudeste
845,2023-03-30,Produto B,17,354.66,Sudeste
846,2023-06-16,Produto C,8,485.34,Norte
847,2023-03-23,Produto D,7,274.35,Sul
848,2023-05-21,Produto A,2,495.11,Sudeste
849,2022-11-16,Produto A,16,217.77,Sul
850,2023-08-07,Produto B,6,404.52,Sudeste
851,2022-06-17,Produto A,15,164.75,Sudeste
852,2023-02-12,Produto D,20,486.52,Nordeste
853,2022-01-21,Produto B,16,318.02,Sul
854,2023-06-28,Produto D,5,133.26,Sul
855,2022-06-17,Produto D,8,91.81,Sul
856,2023-12-20,Produto D,8,72.39,Sudeste
857,2023-03-30,Produto D,16,134.8,Norte
858,2022-03-13,Produto C,7,402.06,Norte
859,2022-12-30,Produto B,2,261.07,Nordeste
860,2022-01-19,Produto A,15,433.84,Norte
861,2023-03-13,Produto B,17,469.92,Sul
862,2022-01-01,Produto E,8,323.75,Nordeste
863,2022-02-12,Produto E,15,303.23,Norte
864,2022-10-16,Produto B,9,498.74,Centro-Oeste
865,2023-06-21,Produto E,20,404.5,Centro-Oeste
866,2022-05-09,Produto D,1,439.01,Norte
867,2022-07-14,Produto C,3,216.53,Centro-Oeste
868,2023-10-12,Produto C,12,422.28,Sul
869,2022-02-23,Produto A,14,110.95,Nordeste
870,2023-03-28,Produto D,16,366.28,Centro-Oeste
871,2023-10-18,Produto A,19,273.91,Sudeste
872,2022-04-17,Produto B,20,141.92,Centro-Oeste
873,2022-03-18,Produto A,11,197.68,Nordeste
874,2023-05-18,Produto D,9,148.09,Nordeste
875,2022-03-27,Produto D,14,203.43,Sul
876,2023-02-20,Produto C,9,79.56,Sudeste
877,2022-10-17,Produto B,18,227.47,Norte
878,2023-08-14,Produto A,19,281.56,Centro-Oeste
879,2023-04-04,Produto E,1,99.56,Norte
880,2023-05-10,Produto C,18,485.85,Sul
881,2022-06-12,Produto D,18,374.4,Centro-Oeste
882,2022-11-22,Produto D,12,371.99,Norte
883,2023-10-23,Produto D,13,334.7,Norte
884,2023-05-02,Produto A,13,248.38,Centro-Oeste
885,2023-04-27,Produto D,2,124.84,Sudeste
886,2023-02-25,Produto A,1,355.55,Sudeste
887,2023-05-20,Produto A,5,200.89,Sul
888,2023-10-24,Produto E,2,103.23,Sul
889,2022-12-01,Produto D,16,284.24,Centro-Oeste
890,2022-07-25,Produto A,17,18.67,Sul
891,2023-11-12,Produto A,19,359.09,Centro-Oeste
892,2022-12-07,Produto A,10,116.89,Sul
893,2023-12-23,Produto D,1,224.01,Nordeste
894,2023-02-16,Produto C,10,199.5,Norte
895,2022-04-11,Produto E,17,293.08,Sul
896,2022-01-24,Produto A,16,338.19,Sudeste
897,2022-07-03,Produto D,19,59.06,Sudeste
898,2022-12-08,Produto B,20,454.32,Nordeste
899,2023-04-30,Produto C,7,359.86,Sudeste
900,2023-10-03,Produto B,8,188.47,Sudeste
901,2023-09-15,Produto E,19,39.49,Centro-Oeste
902,2022-08-03,Produto D,10,448.73,Sudeste
903,2023-01-19,Produto D,1,122.61,Centro-Oeste
904,2023-06-22,Produto B,13,246.99,Norte
905,2022-06-25,Produto C,8,340.39,Nordeste
906,2022-12-24,Produto E,11,428.71,Sudeste
907,2023-05-02,Produto A,14,188.38,Centro-Oeste
908,2022-08-23,Produto E,19,367.78,Sul
909,2022-05-13,Produto E,11,413.94,Sudeste
910,2023-06-27,Produto A,2,475.5,Norte
911,2023-02-13,Produto B,4,171.03,Norte
912,2023-07-30,Produto E,12,498.37,Sul
913,2023-12-26,Produto D,11,347.94,Nordeste
914,2023-03-19,Produto E,20,255.23,Norte
915,2023-02-06,Produto B,3,385.3,Centro-Oeste
916,2022-03-13,Produto C,11,19.79,Nordeste
917,2022-03-20,Produto C,9,173.97,Sul
918,2023-04-08,Produto A,7,175.62,Centro-Oeste
919,2022-05-31,Produto C,12,341.36,Sudeste
920,2022-01-17,Produto A,13,159.23,Norte
921,2022-02-23,Produto A,18,110.27,Sul
922,2023-05-14,Produto E,13,106.0,Centro-Oeste
923,2023-04-01,Produto C,12,87.52,Centro-Oeste
924,2022-08-01,Produto C,2,207.38,Sul
925,2023-06-23,Produto D,11,424.24,Norte
926,2023-06-01,Produto C,12,454.74,Norte
927,2022-10-08,Produto D,19,311.18,Sudeste
928,2023-06-25,Produto B,9,13.75,Centro-Oeste
929,2023-09-08,Produto E,15,286.2,Nordeste
930,2022-12-01,Produto E,2,298.33,Norte
931,2023-09-24,Produto D,14,208.97,Sudeste
932,2023-06-19,Produto C,9,392.43,Nordeste
933,2022-09-25,Produto E,7,489.47,Sul
934,2022-01-16,Produto B,18,409.77,Centro-Oeste
935,2023-02-02,Produto D,5,31.51,Nordeste
936,2022-05-15,Produto C,7,475.54,Sul
937,2023-11-01,Produto A,16,124.56,Sul
938,2022-12-15,Produto C,13,471.15,Nordeste
939,2022-07-25,Produto E,2,112.18,Nordeste
940,2023-06-02,Produto D,17,22.95,Norte
941,2023-11-10,Produto B,13,60.35,Norte
942,2023-01-16,Produto E,16,223.08,Nordeste
943,2023-06-14,Produto B,19,161.84,Norte
944,2022-04-20,Produto B,15,362.21,Norte
945,2023-07-21,Produto E,10,117.81,Norte
946,2023-09-26,Produto B,13,99.07,Sul
947,2023-03-20,Produto A,15,68.77,Norte
948,2022-03-20,Produto A,16,320.45,Nordeste
949,2023-11-22,Produto D,18,342.22,Norte
950,2023-06-14,Produto A,8,341.63,Sul
951,2023-09-10,Produto B,7,130.01,Sudeste
952,2022-03-30,Produto A,1,162.79,Centro-Oeste
953,2022-05-07,Produto D,4,214.3,Centro-Oeste
954,2023-11-23,Produto E,11,162.86,Sul
955,2023-06-19,Produto B,12,112.39,Sul
956,2022-07-01,Produto C,1,22.35,Centro-Oeste
957,2023-05-26,Produto E,18,64.99,Norte
958,2022-01-23,Produto D,18,137.71,Sudeste
959,2023-08-03,Produto A,11,65.78,Nordeste
960,2023-01-17,Produto C,18,212.24,Sul
961,2023-01-26,Produto D,14,69.5,Nordeste
962,2022-06-06,Produto E,20,66.92,Norte
963,2023-02-25,Produto C,19,228.82,Norte
964,2023-07-13,Produto A,12,359.0,Nordeste
965,2023-11-24,Produto C,9,228.87,Centro-Oeste
966,2023-03-24,Produto C,1,396.62,Sudeste
967,2022-12-19,Produto A,1,355.09,Sudeste
968,2023-09-27,Produto C,16,486.96,Nordeste
969,2023-07-26,Produto A,16,50.3,Sudeste
970,2022-02-04,Produto E,11,175.59,Sudeste
971,2023-02-23,Produto D,5,333.47,Nordeste
972,2022-08-22,Produto A,7,136.33,Norte
973,2023-01-07,Produto E,10,176.84,Centro-Oeste
974,2023-02-21,Produto E,9,336.0,Sudeste
975,2023-11-04,Produto B,7,109.47,Centro-Oeste
976,2023-11-26,Produto D,14,412.99,Centro-Oeste
977,2022-01-25,Produto C,3,65.11,Nordeste
978,2022-06-11,Produto B,7,473.02,Centro-Oeste
979,2022-10-12,Produto B,11,285.55,Sudeste
980,2023-10-27,Produto D,11,382.08,Nordeste
981,2023-02-01,Produto B,1,441.18,Norte
982,2022-10-25,Produto A,16,188.12,Sudeste
983,2023-10-27,Produto E,16,242.94,Norte
984,2023-08-24,Produto C,6,238.12,Centro-Oeste
985,2022-02-27,Produto E,7,196.11,Nordeste
986,2022-07-17,Produto B,13,309.81,Norte
987,2023-09-13,Produto C,2,415.68,Centro-Oeste
988,2023-07-23,Produto B,10,73.35,Nordeste
989,2023-01-11,Produto D,12,317.12,Norte
990,2022-02-23,Produto A,16,229.77,Centro-Oeste
991,2022-11-30,Produto A,3,82.65,Nordeste
992,2022-07-03,Produto E,13,181.07,Norte
993,2022-09-30,Produto A,9,267.11,Centro-Oeste
994,2023-11-18,Produto C,2,142.81,Sul
995,2023-05-29,Produto D,5,218.19,Norte
996,2022-03-28,Produto D,7,180.88,Nordeste
997,2023-10-11,Produto C,1,493.04,Sul
998,2023-06-10,Produto D,19,485.56,Nordeste
999,2022-07-17,Produto C,10,232.38,Nordeste
1000,2023-12-19,Produto A,17,473.39,Nordeste
1001,2023-11-06,Produto B,18,370.7,Sul
1002,2022-08-15,Produto C,15,49.23,Nordeste
1003,2022-11-14,Produto A,20,172.54,Sudeste
1004,2022-09-24,Produto D,11,450.55,Sul
1005,2022-12-04,Produto E,10,17.93,Norte
1006,2023-08-11,Produto E,19,172.25,Sul
1007,2022-09-25,Produto C,5,474.86,Norte
1008,2023-04-21,Produto A,14,357.99,Norte
1009,2023-07-08,Produto C,7,96.03,Norte
1010,2022-09-28,Produto E,17,295.28,Norte
1011,2022-03-03,Produto E,20,311.85,Centro-Oeste
1012,2023-09-05,Produto C,7,319.5,Norte
1013,2022-05-30,Produto C,20,470.18,Centro-Oeste
1014,2023-09-26,Produto B,3,349.64,Centro-Oeste
1015,2022-03-25,Produto A,16,388.78,Nordeste
1016,2023-05-14,Produto D,13,76.05,Sul
1017,2022-11-19,Produto B,11,199.95,Sudeste
1018,2023-07-22,Produto E,11,422.11,Nordeste
1019,2023-07-19,Produto C,10,127.49,Sul
1020,2023-12-29,Produto C,8,71.0,Sul
1021,2023-03-19,Produto D,6,25.76,Centro-Oeste
1022,2023-05-10,Produto C,10,120.19,Centro-Oeste
1023,2023-07-26,Produto C,12,489.97,Centro-Oeste
1024,2023-09-03,Produto A,13,429.26,Sul
1025,2022-06-21,Produto B,15,176.62,Norte
1026,2022-01-06,Produto D,3,92.11,Nordeste
1027,2022-07-09,Produto E,13,363.72,Nordeste
1028,2023-11-05,Produto E,2,471.01,Sudeste
1029,2023-05-03,Produto C,11,269.31,Nordeste
1030,2022-08-04,Produto B,20,99.51,Centro-Oeste
1031,2023-11-08,Produto D,8,102.32,Nordeste
1032,2022-09-27,Produto A,2,332.75,Sul
1033,2023-07-30,Produto B,5,460.06,Centro-Oeste
1034,2023-07-02,Produto C,14,281.24,Centro-Oeste
1035,2023-12-02,Produto B,1,330.24,Nordeste
1036,2023-10-03,Produto E,6,298.76,Sudeste
1037,2022-02-24,Produto D,13,74.97,Nordeste
1038,2022-12-26,Produto C,11,405.97,Norte
1039,2023-04-30,Produto E,11,153.26,Nordeste
1040,2023-02-07,Produto B,13,478.6,Nordeste
1041,2023-06-25,Produto A,4,413.17,Norte
1042,2022-03-07,Produto E,7,267.97,Nordeste
1043,2023-01-09,Produto A,18,99.23,Nordeste
1044,2022-06-18,Produto E,16,188.38,Nordeste
1045,2023-07-22,Produto E,20,17.01,Sudeste
1046,2023-01-28,Produto D,4,419.12,Centro-Oeste
1047,2022-02-06,Produto A,6,402.3,Sul
1048,2023-05-30,Produto A,16,375.43,Nordeste
1049,2022-02-19,Produto E,20,324.42,Nordeste
1050,2023-10-29,Produto D,6,253.82,Norte
1051,2022-07-21,Produto A,16,19.12,Sul
1052,2023-11-15,Produto B,5,280.11,Centro-Oeste
1053,2022-10-07,Produto A,17,287.31,Sudeste
1054,2022-02-27,Produto C,8,178.28,Sul
1055,2023-01-26,Produto C,6,23.45,Sul
1056,2023-06-20,Produto D,5,338.73,Sul
1057,2022-08-20,Produto C,8,14.46,Norte
1058,2022-03-09,Produto D,16,211.71,Sudeste
1059,2022-03-25,Produto C,18,251.54,Norte
1060,2023-12-01,Produto B,12,30.98,Norte
1061,2022-12-04,Produto C,20,53.68,Sudeste
1062,2023-07-19,Produto A,16,271.22,Sudeste
1063,2023-03-05,Produto C,16,47.74,Sul
1064,2022-10-16,Produto C,2,156.71,Sudeste
1065,2022-12-01,Produto D,3,139.01,Nordeste
1066,2022-11-29,Produto B,12,184.35,Nordeste
1067,2023-01-29,Produto E,6,192.6,Sul
1068,2023-12-18,Produto B,16,296.89,Norte
